Frame,Position Y,Position X,ID,Time,Canal,Velocidad,Dir_vel
59,319.616,351.396,62,19.78,3,14.249691143830102,2.0701430484750274
59,203.392,167.98000000000002,47,19.78,1,14.01187934811546,-2.9304993203670473
59,256.51,265.136,51,19.78,2,17.96687330770794,-2.7744188197715727
59,204.3,486.23400000000004,2527,19.78,1,11.9144571913114,2.664247271216123
59,201.576,471.706,37,19.78,1,14.448401609316733,-2.5636907166275473
59,11.35,548.432,1783,19.78,0,6.020989547826409,2.638749442661933
59,11.35,18.614,4,19.78,0,8.957895319623052,-2.896613990462929
59,12.258000000000001,262.866,6,19.78,0,15.33065733432252,2.4668517113662407
59,14.982000000000001,536.628,5,19.78,0,1.0091201409392516,-1.3258176636680579
59,51.756,576.58,11,19.78,8,14.01187934811546,0.0
59,54.934000000000005,520.284,682,19.78,8,15.872404471891315,-2.9764439761751667
59,58.566,414.502,7,19.78,8,4.711629378772774,0.4048917862850861
59,61.744,458.086,9,19.78,8,7.685230029950923,0.0
59,66.738,95.794,10,19.78,8,11.73359840954277,-2.5672878234150907
59,101.696,196.582,23,19.78,7,5.884130997936393,2.393214606066275
59,102.15,368.648,20,19.78,7,1.0091201409392896,-0.26060239174734123
59,103.058,519.376,17607,19.78,7,6.318091451292262,3.0702851888045015
59,104.87400000000001,613.808,26,19.78,7,0.0,3.041924001098631
59,108.506,328.242,22,19.78,7,9.89761166854421,0.4939413689195778
59,3.178,514.3820000000001,2,19.78,0,14.899480327486119,-0.9600703624056883
59,111.23,355.482,19,19.78,7,0.6382236156236464,-1.3045442776439782
59,108.506,575.2180000000001,13,19.78,7,11.30935128252149,0.8076167287241699
59,199.76000000000002,272.40000000000003,46,19.78,1,19.40556660039767,0.043450895391529305
59,171.612,255.148,31,19.78,9,13.546286844912249,-2.9275319700259708
59,167.526,611.9920000000001,17610,19.78,9,8.296907003107354,-0.3906070436976883
59,165.256,378.182,33,19.78,9,11.707533367926633,-3.0890095919788507
59,167.98000000000002,555.242,4909,19.78,9,1.3538767395625952,2.922923707715852
59,213.38,442.196,35,19.78,1,11.488025081225652,0.04995839572194401
59,152.09,317.346,34,19.78,9,10.727094240751809,-2.1293956421384586
59,119.85600000000001,519.83,27,19.78,7,3.4369393539385915,0.7266423406817247
59,112.592,298.278,16,19.78,7,9.137971526856624,-1.0303768265243094
59,113.046,532.088,15,19.78,7,7.711685289014163,-3.0309354324158946
59,113.5,315.98400000000004,17,19.78,7,14.644416015453201,2.8318897090473367
59,159.808,156.63,28,19.78,9,15.63973448673606,2.6451699001849125
59,71.278,522.1,2956,19.78,8,16.72218950377064,-0.694738276196716
59,61.29,529.818,2487,19.78,8,16.246520874751482,-2.9533711482850222
59,22.7,532.542,1,19.78,0,17.243852527320986,-0.07393903765794083
59,120.31,510.296,25,19.78,7,4.160708930030791,-1.1071487177940842
59,199.306,437.202,41,19.78,1,3.2543146701007015,-2.6779450445889745
60,212.92600000000002,464.896,50,20.12,1,1.276447231247308,2.3561944901923604
60,271.038,390.44,54,20.12,2,10.41889057017753,2.356194490192346
60,269.22200000000004,403.152,359,20.12,2,12.764472312472849,-3.0267160481728923
60,262.41200000000003,622.888,58,20.12,2,,-0.1911844595970128
60,259.688,397.25,59,20.12,2,12.016582977903047,0.24497866312686414
60,258.78000000000003,292.83,56,20.12,2,13.643662568300668,3.1016139664665023
60,219.282,422.22,203,20.12,1,9.520020369599354,3.141592653589793
60,222.006,556.604,1454,20.12,1,4.535430946311094,-1.0516502125483969
60,217.012,261.05,42,20.12,1,10.650879462082504,2.8198420991931448
60,214.74200000000002,159.808,40,20.12,1,12.993768871163299,3.1093457711545387
60,214.288,438.564,35,20.12,1,13.017258680402808,0.04995839572194401
60,271.946,361.384,52,20.12,2,13.157316899899431,2.8706458032513718
60,255.148,258.78000000000003,51,20.12,2,18.2145486601535,-2.7744188197715727
60,302.818,607.9060000000001,4116,20.12,3,10.989684354863241,-0.620249485982824
60,450.822,455.362,2228,20.12,4,16.358954886715534,-2.951604365671079
60,366.378,239.71200000000002,63,20.12,6,15.581024118769287,2.98894332519453
60,401.336,590.2,3894,20.12,5,11.291328400499719,3.0890095919788507
60,400.882,356.844,68,20.12,5,10.496789902036367,3.0584514217013505
60,450.822,211.564,75,20.12,4,15.224007988506123,-2.714965160462911
60,450.822,435.84000000000003,72,20.12,4,5.884130997936429,0.528074448426361
60,452.63800000000003,544.8000000000001,73,20.12,4,10.53552357572087,0.9129077216126819
60,466.25800000000004,317.8,71,20.12,4,2.018240281878521,-0.8960553845713317
60,467.62,460.356,74,20.12,4,0.9025844930417082,-2.8198420991931425
60,472.61400000000003,395.88800000000003,154,20.12,4,13.568820190420082,-2.158798930342464
60,473.976,625.158,4426,20.12,4,,-0.620249485982824
60,121.218,309.628,24,20.12,7,3.2543146701007175,-1.2924966677897805
60,115.316,300.094,16,20.12,7,7.565036575412586,-1.0303768265243094
60,417.68,426.76,67,20.12,5,13.36465243402032,-2.403777593469332
60,319.616,345.494,62,20.12,3,12.151415618484444,2.0701430484750274
60,203.392,183.87,38,20.12,1,17.232037621838376,-2.8899026818316074
60,206.116,167.526,47,20.12,1,14.098820488515386,-2.9304993203670473
60,199.306,438.564,41,20.12,1,2.256461232604355,-2.6779450445889745
60,203.392,210.202,49,20.12,1,10.840411761146699,-2.9275319700259734
60,3.178,518.468,2,20.12,0,11.871645492716825,-0.9600703624056883
60,9.988,261.958,6,20.12,0,18.3759641639405,2.4668517113662407
60,9.534,548.432,1783,20.12,0,6.02098954782639,2.638749442661933
60,9.534,16.798000000000002,4,20.12,0,8.321417860061572,-2.896613990462929
60,14.074,537.99,5,20.12,0,0.9025844930417647,-1.3258176636680579
60,50.394,518.468,682,20.12,8,19.93874314832207,-2.9764439761751667
60,52.664,580.666,11,20.12,8,13.643662568300645,0.0
60,60.836,460.81,9,20.12,8,7.8814802537218185,0.0
60,67.646,91.708,10,20.12,8,11.36324841680801,-2.5672878234150907
60,102.15,368.194,20,20.12,7,0.9025844930417506,-0.26060239174734123
60,102.604,194.76600000000002,23,20.12,7,6.708941561911153,2.393214606066275
60,110.77600000000001,312.35200000000003,17,20.12,7,15.37046005990179,2.8318897090473367
60,103.512,517.5600000000001,17607,20.12,7,7.23476508152507,3.0702851888045015
60,59.928000000000004,414.048,7,20.12,8,5.045600704696359,0.4048917862850861
60,104.42,576.126,13,20.12,7,13.087475149105417,0.8076167287241699
60,206.116,480.786,2527,20.12,1,8.235310702053841,2.664247271216123
60,104.42,326.426,22,20.12,7,10.18161716579727,0.4939413689195778
60,199.306,277.848,46,20.12,1,18.552448061942094,0.043450895391529305
60,200.214,51.756,39,20.12,1,20.8817170050565,-2.2142974355881804
60,172.97400000000002,251.51600000000002,31,20.12,9,14.616574895185998,-2.9275319700259708
60,164.348,155.268,28,20.12,9,16.95802302094909,2.6451699001849125
60,168.888,555.242,4909,20.12,9,0.6382236156236141,2.922923707715852
60,166.16400000000002,614.2620000000001,17610,20.12,9,,-0.3906070436976883
60,152.09,311.898,34,20.12,9,11.146096266389097,-2.1293956421384586
60,122.58,519.376,27,20.12,7,6.570914293704485,0.7266423406817247
60,114.408,528.456,15,20.12,7,6.50862934020136,-3.0309354324158946
60,111.23,355.482,19,20.12,7,1.0091201409392734,-1.3045442776439782
60,104.87400000000001,613.354,26,20.12,7,1.0091201409392354,3.041924001098631
60,162.98600000000002,375.91200000000003,33,20.12,9,12.923043265859798,-3.0890095919788507
60,61.744,523.008,2487,20.12,8,14.019145036624495,-2.9533711482850222
60,71.278,516.198,2956,20.12,8,18.508484853085626,-0.694738276196716
60,18.16,524.37,1,20.12,0,13.180515243331318,-0.07393903765794083
60,120.31,509.84200000000004,25,20.12,7,10.849801465601885,-1.1071487177940842
60,200.214,474.884,37,20.12,1,16.703910551864958,-2.5636907166275473
61,268.76800000000003,386.354,54,20.46,2,9.47713717693836,2.356194490192346
61,222.46,555.242,1454,20.46,1,5.43427826915674,-1.0516502125483969
61,260.596,401.336,59,20.46,2,12.193245055849422,0.24497866312686414
61,261.504,287.836,56,20.46,2,11.811448423557195,3.1016139664665023
61,260.596,254.24,51,20.46,2,16.17742652353171,-2.7744188197715727
61,220.19,419.04200000000003,203,20.46,1,10.141531903207618,3.141592653589793
61,206.57,178.422,38,20.46,1,16.352728833250534,-2.8899026818316074
61,214.288,258.326,42,20.46,1,10.300937064757566,2.8198420991931448
61,212.018,464.442,50,20.46,1,0.45129224652088235,2.3561944901923604
61,212.472,158.446,40,20.46,1,11.991133073630674,3.1093457711545387
61,213.38,169.342,47,20.46,1,17.29691973184594,-2.9304993203670473
61,212.018,478.97,2527,20.46,1,6.31809145129224,2.664247271216123
61,270.584,399.06600000000003,359,20.46,2,11.768261995872802,-3.0267160481728923
61,219.282,438.564,35,20.46,1,16.795106373621255,0.04995839572194401
61,271.946,355.93600000000004,52,20.46,2,11.164353602567113,2.8706458032513718
61,120.76400000000001,310.082,24,20.46,7,2.4302831236968983,-1.2924966677897805
61,317.8,340.5,62,20.46,3,10.849801465601919,2.0701430484750274
61,202.484,207.478,49,20.46,1,11.768261995872775,-2.9275319700259734
61,474.884,623.342,4426,20.46,4,,-0.620249485982824
61,471.706,391.348,154,20.46,4,16.252787613991195,-2.158798930342464
61,467.62,460.356,74,20.46,4,0.45129224652088235,-2.8198420991931425
61,466.712,319.16200000000003,71,20.46,4,3.0273604228178574,-0.8960553845713317
61,303.726,603.366,4116,20.46,3,11.146096266389124,-0.620249485982824
61,454.0,548.886,73,20.46,4,12.259875306305366,0.9129077216126819
61,451.276,433.11600000000004,72,20.46,4,4.9846857870805605,0.528074448426361
61,449.46000000000004,204.75400000000002,75,20.46,4,13.39509587308895,-2.714965160462911
61,414.956,430.846,67,20.46,5,13.902438364891077,-2.403777593469332
61,402.69800000000004,352.75800000000004,68,20.46,5,11.01744781221294,3.0584514217013505
61,401.336,586.568,3894,20.46,5,10.86855653831348,3.0890095919788507
61,367.74,246.52200000000002,63,20.46,6,14.106041395769077,2.98894332519453
61,453.546,450.368,2228,20.46,4,13.843716081870372,-2.951604365671079
61,200.668,481.694,37,20.46,1,15.350571597752474,-2.5636907166275473
61,101.696,368.194,20,20.46,7,0.9025844930417506,-0.26060239174734123
61,199.76000000000002,285.56600000000003,46,20.46,1,16.402471089076244,0.043450895391529305
61,2.724,523.916,2,20.46,0,5.262926759959742,-0.9600703624056883
61,8.172,547.07,1783,20.46,0,5.434278269156766,2.638749442661933
61,7.264,14.074,4,20.46,0,6.708941561911133,-2.896613990462929
61,13.166,524.37,1,20.46,0,13.902438364891092,-0.07393903765794083
61,14.074,537.5360000000001,5,20.46,0,1.0091201409392827,-1.3258176636680579
61,22.246000000000002,622.888,4502,20.46,0,8.900874400780754,3.054854314913808
61,50.394,513.928,682,20.46,8,19.93874314832213,-2.9764439761751667
61,53.572,586.568,11,20.46,8,15.646244262038435,0.0
61,60.382000000000005,463.534,9,20.46,8,7.34650551752413,0.0
61,61.744,518.468,2487,20.46,8,13.658581831990773,-2.9533711482850222
61,61.744,414.956,7,20.46,8,4.860566247393763,0.4048917862850861
61,67.646,87.622,10,20.46,8,9.520020369599353,-2.5672878234150907
61,71.278,511.658,2956,20.46,8,18.102389042822562,-0.694738276196716
61,201.122,439.47200000000004,41,20.46,1,0.0,-2.6779450445889745
61,101.696,325.97200000000004,22,20.46,7,13.095253738290898,0.4939413689195778
61,4.086,257.418,6,20.46,0,19.902960219333547,2.4668517113662407
61,103.512,515.29,17607,20.46,7,7.790512059384612,3.0702851888045015
61,102.604,192.95000000000002,23,20.46,7,7.135556946900816,2.393214606066275
61,199.76000000000002,44.038000000000004,39,20.46,1,17.36742377300558,-2.2142974355881804
61,172.52,246.52200000000002,31,20.46,9,13.157316899899456,-2.9275319700259708
61,168.434,150.728,28,20.46,9,16.91593603489474,2.6451699001849125
61,164.348,616.986,17610,20.46,9,,-0.3906070436976883
61,161.624,372.28000000000003,33,20.46,9,11.914457191311373,-3.0890095919788507
61,152.99800000000002,309.628,34,20.46,9,12.547223068794926,-2.1293956421384586
61,167.98000000000002,554.3340000000001,4909,20.46,9,1.8051689860834728,2.922923707715852
61,120.31,298.732,16,20.46,7,3.721451200855706,-1.0303768265243094
61,117.586,520.284,27,20.46,7,5.045600704696346,0.7266423406817247
61,111.684,354.574,19,20.46,7,0.9025844930417647,-1.3045442776439782
61,104.42,613.354,26,20.46,7,1.6271573350503528,3.041924001098631
61,103.512,580.212,13,20.46,7,11.948596107102698,0.8076167287241699
61,105.328,311.444,17,20.46,7,16.427285734261194,2.8318897090473367
61,151.636,621.5260000000001,4521,20.46,9,17.273354435165245,-0.21535769969773758
61,124.396,510.75,25,20.46,7,15.820995739369723,-1.1071487177940842
61,112.138,526.186,15,20.46,7,6.071516220051169,-3.0309354324158946
62,222.46,553.88,1454,20.79,1,5.884130997936317,-1.0516502125483969
62,266.952,384.084,54,20.79,2,10.091201409392692,2.356194490192346
62,263.32,404.968,59,20.79,2,10.574115366386518,0.24497866312686414
62,264.228,283.75,56,20.79,2,11.505739856715321,3.1016139664665023
62,264.228,248.792,51,20.79,2,13.087475149105362,-2.7744188197715727
62,221.55200000000002,434.024,35,20.79,1,16.30283480747028,0.04995839572194401
62,207.024,156.17600000000002,40,20.79,1,9.573354234354651,3.1093457711545387
62,217.012,164.348,47,20.79,1,17.172841165129157,-2.9304993203670473
62,212.018,464.896,50,20.79,1,1.4271113893801601,2.3561944901923604
62,211.564,175.698,38,20.79,1,17.361559371766994,-2.8899026818316074
62,211.11,256.51,42,20.79,1,9.487876146023257,2.8198420991931448
62,213.834,478.97,2527,20.79,1,7.401743178879658,2.664247271216123
62,271.492,351.396,52,20.79,2,10.905969924477015,2.8706458032513718
62,219.73600000000002,415.86400000000003,203,20.79,1,9.292676111348138,3.141592653589793
62,271.492,394.526,359,20.79,2,10.379721669980125,-3.0267160481728923
62,451.276,431.3,72,20.79,4,4.535430946311038,0.528074448426361
62,316.892,337.322,62,20.79,3,15.270758726287525,2.0701430484750274
62,202.484,202.484,49,20.79,1,11.768261995872775,-2.9275319700259734
62,151.18200000000002,617.894,4521,20.79,9,14.019145036624456,-0.21535769969773758
62,121.218,301.456,16,20.79,7,11.318351961449206,-1.0303768265243094
62,471.706,387.262,154,20.79,4,17.24385252732094,-2.158798930342464
62,468.074,458.994,74,20.79,4,1.6271573350503292,-2.8198420991931425
62,467.62,320.524,71,20.79,4,6.7089415619111215,-0.8960553845713317
62,306.45,600.642,4116,20.79,3,9.423258757545556,-0.620249485982824
62,454.908,551.61,73,20.79,4,13.157316899899486,0.9129077216126819
62,451.276,200.668,75,20.79,4,8.135786675251756,-2.714965160462911
62,417.68,435.386,67,20.79,5,15.001649389506877,-2.403777593469332
62,407.238,354.12,68,20.79,5,14.80348635775935,3.0584514217013505
62,401.79,582.482,3894,20.79,5,13.087475149105305,3.0890095919788507
62,368.194,250.608,63,20.79,6,13.725517836756419,2.98894332519453
62,456.27000000000004,444.92,2228,20.79,4,10.727094240751748,-2.951604365671079
62,201.122,486.23400000000004,37,20.79,1,16.252787613991195,-2.5636907166275473
62,201.122,439.926,41,20.79,1,0.45129224652082583,-2.6779450445889745
62,199.76000000000002,291.922,46,20.79,1,15.403550432023254,0.043450895391529305
62,1.816,251.51600000000002,6,20.79,0,20.705414175416816,2.4668517113662407
62,3.632,529.364,2,20.79,0,3.8821626950669397,-0.9600703624056883
62,5.448,547.07,1783,20.79,0,3.191118078118209,2.638749442661933
62,5.448,11.804,4,20.79,0,5.508723906106462,-2.896613990462929
62,10.896,519.83,1,20.79,0,11.173471083549822,-0.07393903765794083
62,14.074,537.082,5,20.79,0,0.9025844930417647,-1.3258176636680579
62,19.976,620.618,4502,20.79,0,9.037120193939758,3.054854314913808
62,50.848,504.848,682,20.79,8,16.27157335050348,-2.9764439761751667
62,61.29,513.474,2487,20.79,8,12.259875306305364,-2.9533711482850222
62,62.198,465.80400000000003,9,20.79,8,6.382236156236426,0.0
62,63.106,415.86400000000003,7,20.79,8,5.282240317561339,0.4048917862850861
62,66.738,83.99000000000001,10,20.79,8,8.135786675251754,-2.5672878234150907
62,72.186,505.302,2956,20.79,8,17.011981865878173,-0.694738276196716
62,101.242,307.812,17,20.79,7,17.692728202577243,2.8318897090473367
62,101.242,190.68,23,20.79,7,6.829290915995415,2.393214606066275
62,55.388000000000005,590.2,11,20.79,8,16.789042063485397,0.0
62,101.696,367.74,20,20.79,7,1.0091201409392796,-0.26060239174734123
62,101.696,320.978,22,20.79,7,13.997336656757371,0.4939413689195778
62,172.066,241.52800000000002,31,20.79,9,11.291328400499719,-2.9275319700259708
62,170.704,145.28,28,20.79,9,14.553737645039915,2.6451699001849125
62,167.98000000000002,553.88,4909,20.79,9,1.8051689860834728,2.922923707715852
62,159.808,367.74,33,20.79,9,11.100321550331955,-3.0890095919788507
62,156.17600000000002,307.358,34,20.79,9,13.118561832210476,-2.1293956421384586
62,164.348,619.71,17610,20.79,9,,-0.3906070436976883
62,200.214,35.412,39,20.79,1,16.915936034894745,-2.2142974355881804
62,111.684,355.028,19,20.79,7,0.45129224652088235,-1.3045442776439782
62,116.678,521.192,27,20.79,7,2.4302831236968667,0.7266423406817247
62,104.87400000000001,613.808,26,20.79,7,1.009120140939286,3.041924001098631
62,103.058,585.206,13,20.79,7,10.83101391650095,0.8076167287241699
62,103.058,513.02,17607,20.79,7,8.99193430984864,3.0702851888045015
62,119.85600000000001,310.99,24,20.79,7,1.8051689860835012,-1.2924966677897805
62,123.488,513.02,25,20.79,7,17.692728202577243,-1.1071487177940842
62,110.322,524.8240000000001,15,20.79,7,4.646338055674062,-3.0309354324158946
63,266.498,407.238,59,21.13,2,9.423258757545556,0.24497866312686414
63,267.86,380.452,54,21.13,2,9.573354234354643,2.356194490192346
63,266.498,281.48,56,21.13,2,12.51471725493715,3.1016139664665023
63,267.406,245.16,51,21.13,2,15.001649389506902,-2.7744188197715727
63,222.46,552.064,1454,21.13,1,5.884130997936317,-1.0516502125483969
63,221.55200000000002,427.668,35,21.13,1,17.296919731845946,0.04995839572194401
63,218.374,412.68600000000004,203,21.13,1,10.020314019158292,3.141592653589793
63,212.018,463.988,50,21.13,1,4.711629378772752,2.3561944901923604
63,215.65,171.612,38,21.13,1,16.17742652353171,-2.8899026818316074
63,214.288,479.42400000000004,2527,21.13,1,11.991133073630701,2.664247271216123
63,208.386,254.69400000000002,42,21.13,1,8.680779685883484,2.8198420991931448
63,202.484,155.268,40,21.13,1,11.36324841680801,3.1093457711545387
63,202.93800000000002,199.306,49,21.13,1,12.218273980694086,-2.9275319700259734
63,217.012,158.446,47,21.13,1,12.668377051329335,-2.9304993203670473
63,270.584,348.218,52,21.13,2,11.558721287453325,2.8706458032513718
63,471.706,382.26800000000003,154,21.13,4,15.062618186478154,-2.158798930342464
63,306.45,597.464,4116,21.13,3,9.938680773039355,-0.620249485982824
63,201.122,439.926,41,21.13,1,0.6382236156235941,-2.6779450445889745
63,467.62,459.44800000000004,74,21.13,4,1.4271113893801335,-2.8198420991931425
63,468.074,318.708,71,21.13,4,10.915303233779953,-0.8960553845713317
63,457.632,440.38,2228,21.13,4,14.420182047984877,-2.951604365671079
63,271.038,390.44,359,21.13,2,9.070861892622021,-3.0267160481728923
63,454.454,555.242,73,21.13,4,12.636182902584592,0.9129077216126819
63,451.276,429.938,72,21.13,4,4.51292246520871,0.528074448426361
63,414.956,439.926,67,21.13,5,14.885804803422824,-2.403777593469332
63,410.416,352.30400000000003,68,21.13,5,15.95559039059111,3.0584514217013505
63,401.79,578.85,3894,21.13,5,14.448401609316685,3.0890095919788507
63,369.10200000000003,255.148,63,21.13,6,13.211383002803634,2.98894332519453
63,316.438,333.69,62,21.13,3,16.006566847593525,2.0701430484750274
63,454.0,196.582,75,21.13,4,4.036480563757068,-2.714965160462911
63,200.668,491.682,37,21.13,1,14.919970110709185,-2.5636907166275473
63,4.086,10.442,4,21.13,0,6.054720845635613,-2.896613990462929
63,202.484,30.872,39,21.13,1,16.52617171831938,-2.2142974355881804
63,200.668,296.462,46,21.13,1,16.795106373621255,0.043450895391529305
63,2.27,245.16,6,21.13,0,22.223565815186014,2.4668517113662407
63,4.994,530.272,2,21.13,0,3.882162695066948,-0.9600703624056883
63,3.632,547.07,1783,21.13,0,3.8558426445070673,2.638749442661933
63,7.718,516.198,1,21.13,0,5.9358227463583715,-0.07393903765794083
63,14.074,537.082,5,21.13,0,0.9025844930417647,-1.3258176636680579
63,17.706,618.3480000000001,4502,21.13,0,11.416891115041372,3.054854314913808
63,52.21,498.492,682,21.13,8,16.752610102872456,-2.9764439761751667
63,60.382000000000005,592.016,11,21.13,8,16.70391055186499,0.0
63,62.652,468.528,9,21.13,8,2.018240281878515,0.0
63,64.468,416.31800000000004,7,21.13,8,5.045600704696328,0.4048917862850861
63,66.284,80.358,10,21.13,8,7.005939674057706,-2.5672878234150907
63,71.732,497.584,2956,21.13,8,15.170402160125478,-0.694738276196716
63,100.788,300.548,17,21.13,7,16.642835720123134,2.8318897090473367
63,100.334,188.41,23,21.13,7,7.220675944333976,2.393214606066275
63,60.836,508.934,2487,21.13,8,13.118561832210489,-2.9533711482850222
63,102.15,316.438,22,21.13,7,14.448401609316626,0.4939413689195778
63,101.242,368.194,20,21.13,7,0.45129224652088235,-0.26060239174734123
63,171.612,139.832,28,21.13,9,15.54176066084699,2.6451699001849125
63,170.704,236.988,31,21.13,9,12.482126790092336,-2.9275319700259708
63,161.624,305.99600000000004,34,21.13,9,14.567724902131848,-2.1293956421384586
63,169.342,554.788,4909,21.13,9,1.276447231247288,2.922923707715852
63,157.538,364.108,33,21.13,9,10.141531903207628,-3.0890095919788507
63,155.268,609.722,4521,21.13,9,8.235310702053765,-0.21535769969773758
63,161.17000000000002,621.072,4676,21.13,9,6.461521632929899,-1.3597029935721558
63,118.494,311.444,24,21.13,7,0.638223615623644,-1.2924966677897805
63,112.138,355.028,19,21.13,7,0.638223615623654,-1.3045442776439782
63,116.224,521.192,27,21.13,7,0.45129224652082583,0.7266423406817247
63,105.782,613.808,26,21.13,7,0.45129224652093886,3.041924001098631
63,104.42,589.292,13,21.13,7,11.28230616302189,0.8076167287241699
63,103.96600000000001,510.296,17607,21.13,7,9.562711258041094,3.0702851888045015
63,122.58,302.36400000000003,16,21.13,7,16.72218950377058,-1.0303768265243094
63,123.488,520.284,25,21.13,7,14.055417141328965,-1.1071487177940842
63,108.96000000000001,524.8240000000001,15,21.13,7,5.884130997936429,-3.0309354324158946
64,269.676,279.21000000000004,56,21.46,2,14.106041395769155,3.1016139664665023
64,268.76800000000003,376.82,54,21.46,2,8.235310702053843,2.356194490192346
64,266.952,239.258,51,21.46,2,14.782835122839558,-2.7744188197715727
64,222.006,549.794,1454,21.46,1,5.415506958250494,-1.0516502125483969
64,221.098,421.766,35,21.46,1,15.955590390591125,0.04995839572194401
64,218.374,478.97,2527,21.46,1,17.65239299380924,2.664247271216123
64,207.024,28.148,39,21.46,1,18.062968643479255,-2.2142974355881804
64,216.55800000000002,409.50800000000004,203,21.46,1,8.957895319623082,3.141592653589793
64,212.018,463.988,50,21.46,1,5.884130997936394,2.3561944901923604
64,205.208,253.33200000000002,42,21.46,1,7.401743178879707,2.8198420991931448
64,202.03,301.91,46,21.46,1,17.149105367793307,0.043450895391529305
64,201.122,497.13,37,21.46,1,15.403550432023366,-2.5636907166275473
64,268.314,410.87,59,21.46,2,8.173250204203606,0.24497866312686414
64,217.012,165.71,38,21.46,1,17.125336672562014,-2.8899026818316074
64,269.22200000000004,345.04,52,21.46,2,13.118561832210602,2.8706458032513718
64,201.122,154.36,40,21.46,1,16.202585833481926,3.1093457711545387
64,307.812,592.924,4116,21.46,3,11.017447812212946,-0.620249485982824
64,471.252,375.004,154,21.46,4,7.711685289014264,-2.158798930342464
64,467.62,459.902,74,21.46,4,1.0091201409392896,-2.8198420991931425
64,468.074,316.438,71,21.46,4,15.13680211408909,-0.8960553845713317
64,458.086,437.202,2228,21.46,4,17.78457945295842,-2.951604365671079
64,271.492,387.262,359,21.46,2,9.037120193939733,-3.0267160481728923
64,456.724,193.404,75,21.46,4,3.6384344112600067,-2.714965160462911
64,450.822,428.122,72,21.46,4,4.086625102101803,0.528074448426361
64,411.778,346.402,68,21.46,5,15.968349761195226,3.0584514217013505
64,411.778,444.466,67,21.46,5,15.170402160125526,-2.403777593469332
64,402.244,575.672,3894,21.46,5,16.703910551865015,3.0890095919788507
64,369.55600000000004,260.596,63,21.46,6,13.211383002803654,2.98894332519453
64,310.082,332.78200000000004,62,21.46,3,14.363576600654437,2.0701430484750274
64,455.362,561.144,73,21.46,4,9.477137176938394,0.9129077216126819
64,201.122,439.47200000000004,41,21.46,1,0.0,-2.6779450445889745
64,217.92000000000002,152.544,47,21.46,1,12.482126790092414,-2.9304993203670473
64,169.796,554.3340000000001,4909,21.46,9,1.0091201409392896,2.922923707715852
64,100.334,186.14000000000001,23,21.46,7,8.135786675251769,2.393214606066275
64,69.916,493.498,2956,21.46,8,14.1708639851309,-0.694738276196716
64,66.738,78.08800000000001,10,21.46,8,7.9969189826917635,-2.5672878234150907
64,66.284,416.772,7,21.46,8,4.512922465208783,0.4048917862850861
64,66.738,595.1940000000001,11,21.46,8,14.448401609316672,0.0
64,61.744,470.798,9,21.46,8,5.654675641260766,0.0
64,100.788,295.55400000000003,17,21.46,7,17.807468239075188,2.8318897090473367
64,59.928000000000004,504.848,2487,21.46,8,15.403550432023309,-2.9533711482850222
64,17.706,615.1700000000001,4502,21.46,0,10.467645588774225,3.054854314913808
64,14.528,536.628,5,21.46,0,0.45129224652087685,-1.3258176636680579
64,5.448,528.456,2,21.46,0,5.490207134702566,-0.9600703624056883
64,2.724,546.616,1783,21.46,0,8.173250204203605,2.638749442661933
64,4.994,513.02,1,21.46,0,9.423258757545577,-0.07393903765794083
64,2.724,237.442,6,21.46,0,21.439944247235644,2.4668517113662407
64,52.21,493.952,682,21.46,8,18.057330132761702,-2.9764439761751667
64,100.788,368.194,20,21.46,7,1.427111389380192,-0.26060239174734123
64,2.724,9.08,4,21.46,0,5.7084455575206725,-2.896613990462929
64,104.87400000000001,507.572,17607,21.46,7,9.897611668544187,3.0702851888045015
64,171.15800000000002,133.93,28,21.46,9,16.145922255028363,2.6451699001849125
64,171.15800000000002,233.356,31,21.46,9,14.469530163050047,-2.9275319700259708
64,162.98600000000002,301.91,34,21.46,9,15.343936381709828,-2.1293956421384586
64,161.17000000000002,606.998,4521,21.46,9,10.84980146560198,-0.21535769969773758
64,101.242,312.806,22,21.46,7,16.915936034894802,0.4939413689195778
64,156.63,361.384,33,21.46,9,10.564480635122711,-3.0890095919788507
64,123.488,526.64,25,21.46,7,8.991934309848672,-1.1071487177940842
64,158.9,619.71,4676,21.46,9,,-1.3597029935721558
64,121.218,295.1,16,21.46,7,14.019145036624545,-1.0303768265243094
64,118.494,310.99,24,21.46,7,0.45129224652088396,-1.2924966677897805
64,111.684,355.482,19,21.46,7,0.0,-1.3045442776439782
64,112.592,521.192,27,21.46,7,3.4369393539385915,0.7266423406817247
64,105.782,614.2620000000001,26,21.46,7,2.018240281878554,3.041924001098631
64,105.782,592.016,13,21.46,7,14.616574895186048,0.8076167287241699
64,201.576,195.674,49,21.46,1,12.04197909565284,-2.9275319700259734
64,107.598,522.1,15,21.46,7,2.430283123696875,-3.0309354324158946
65,268.76800000000003,374.096,54,21.8,2,8.762510416383876,2.356194490192346
65,266.952,341.408,52,21.8,2,13.643662568300723,2.8706458032513718
65,264.228,235.626,51,21.8,2,16.30283480747028,-2.7744188197715727
65,222.006,547.9780000000001,1454,21.8,1,5.415506958250588,-1.0516502125483969
65,219.73600000000002,160.262,38,21.8,1,15.324013495512393,-2.8899026818316074
